"localidad_id","localidad_nombre","localidad_centroide_lat","localidad_centroide_lon","provincia_id","provincia_nombre","departamento_id","departamento_nombre","municipio_id","municipio_nombre","localidad_censal_id","localidad_censal_nombre","localidad_categoria"
"8202129002","Presidente Roca",-31.2142150140904,-61.6129125462879,"82","Santa Fe","82021","Castellanos","822315","Presidente Roca","82021290","Presidente Roca","Entidad"
"8202129001","Estación Presidente Roca",-31.2321284987409,-61.6102774667774,"82","Santa Fe","82021","Castellanos","822315","Presidente Roca","82021290","Presidente Roca","Entidad"
"8206319002","Villa Adelina",-31.7210301786451,-60.8015887552447,"82","Santa Fe","82063","La Capital","820158","Sauce Viejo","82063190","Sauce Viejo","Entidad"
"8206319001","Sauce Viejo",-31.7660371876277,-60.8305595552308,"82","Santa Fe","82063","La Capital","820158","Sauce Viejo","82063190","Sauce Viejo","Entidad"
"8206303001","Arroyo Leyes",-31.5604450839944,-60.5191788520517,"82","Santa Fe","82063","La Capital","822959","Arroyo Leyes","82063030","Arroyo Leyes","Entidad"
"8206303002","Rincón Norte",-31.5718361103601,-60.5310909581548,"82","Santa Fe","82063","La Capital","822959","Arroyo Leyes","82063030","Arroyo Leyes","Entidad"
"82007020","Bouquet",-32.4236315024218,-61.8897360595799,"82","Santa Fe","82007","Belgrano","822007","Bouquet","82007020","Bouquet","Localidad simple"
"82007040","Las Rosas",-32.4750508722115,-61.5765081663526,"82","Santa Fe","82007","Belgrano","820021","Las Rosas","82007040","Las Rosas","Localidad simple"
"82007050","Montes de Oca",-32.566379801524,-61.7684586366872,"82","Santa Fe","82007","Belgrano","822014","Montes de Oca","82007050","Montes de Oca","Localidad simple"
"82007010","Armstrong",-32.7852890711609,-61.6033099141452,"82","Santa Fe","82007","Belgrano","820007","Armstrong","82007010","Armstrong","Localidad simple"
"82007030","Las Parejas",-32.6829498578191,-61.5224490163267,"82","Santa Fe","82007","Belgrano","820014","Las Parejas","82007030","Las Parejas","Localidad simple"
"82007060","Tortugas",-32.7473970137447,-61.8209883286038,"82","Santa Fe","82007","Belgrano","822021","Tortugas","82007060","Tortugas","Localidad simple"
"82014010","Arequito",-33.144800394228,-61.469507176368,"82","Santa Fe","82014","Caseros","822028","Arequito","82014010","Arequito","Localidad simple"
"82014030","Beravebú",-33.3408431220729,-61.8620921917021,"82","Santa Fe","82014","Caseros","822042","Berabevú","82014030","Beravebú","Localidad simple"
"82014050","Casilda",-33.0446976480953,-61.1642010904025,"82","Santa Fe","82014","Caseros","820028","Casilda","82014050","Casilda","Localidad simple"
"82014090","Los Molinos",-33.1044795464708,-61.3255640507782,"82","Santa Fe","82014","Caseros","822077","Los Molinos","82014090","Los Molinos","Localidad simple"
"82014100","Los Nogales",-33.1401348565952,-61.6046539899734,"82","Santa Fe","82014","Caseros","822091","San José de la Esquina","82014100","Los Nogales","Localidad simple"
"82014110","Los Quirquinchos",-33.3748594819552,-61.7104920093924,"82","Santa Fe","82014","Caseros","822084","Los Quirquinchos","82014110","Los Quirquinchos","Localidad simple"
"82014130","Sanford",-33.1459879020981,-61.2772000921421,"82","Santa Fe","82014","Caseros","822098","Sanford","82014130","Sanford","Localidad simple"
"82028100","Godoy",-33.3671910023616,-60.5093016994803,"82","Santa Fe","82028","Constitución","822455","Godoy","82028100","Godoy","Localidad simple"
"82014020","Arteaga",-33.0926816599494,-61.7920112335548,"82","Santa Fe","82014","Caseros","822035","Arteaga","82014020","Arteaga","Localidad simple"
"82014120","San José de la Esquina",-33.1122799042506,-61.7026631156616,"82","Santa Fe","82014","Caseros","822091","San José de la Esquina","82014120","San José de la Esquina","Localidad simple"
"82014140","Villada",-33.348849210097,-61.4466203172551,"82","Santa Fe","82014","Caseros","822105","Villada","82014140","Villada","Localidad simple"
"82014080","Gödeken",-33.4003686079249,-61.844338894936,"82","Santa Fe","82014","Caseros","822070","Gödeken","82014080","Gödeken","Localidad simple"
"82014040","Bigand",-33.3740366712088,-61.1847468491116,"82","Santa Fe","82014","Caseros","822049","Bigand","82014040","Bigand","Localidad simple"
"82014070","Chañar Ladeado",-33.3261685000027,-62.035232168956,"82","Santa Fe","82014","Caseros","822063","Chañar Ladeado","82014070","Chañar Ladeado","Localidad simple"
"82014060","Chabas",-33.2458400441171,-61.3588518242623,"82","Santa Fe","82014","Caseros","822056","Chabas","82014060","Chabas","Localidad simple"
"82021120","Colonia Raquel",-30.8368344282322,-61.488042997533,"82","Santa Fe","82021","Castellanos","822196","Colonia Raquel","82021120","Colonia Raquel","Localidad simple"
"82021410","Villa San José",-31.3366658076454,-61.6215791919805,"82","Santa Fe","82021","Castellanos","822392","Villa San José","82021410","Villa San José","Localidad simple"
"82021430","Zenón Pereyra",-31.5600953152186,-61.8962362746566,"82","Santa Fe","82021","Castellanos","822406","Zenón Pereyra","82021430","Zenón Pereyra","Localidad simple"
"82021170","Estación Saguier",-31.316273169572,-61.6962090269134,"82","Santa Fe","82021","Castellanos","822336","Saguier","82021170","Estación Saguier","Localidad simple"
"82021190","Eustolia",-31.5766226542333,-61.783534186852,"82","Santa Fe","82021","Castellanos","822238","Eustolia","82021190","Eustolia","Localidad simple"
"82021210","Garibaldi",-31.649452584686,-61.8058678446262,"82","Santa Fe","82021","Castellanos","822259","Garibaldi","82021210","Garibaldi","Localidad simple"
"82021030","Ataliva",-30.9962676110821,-61.431909256734,"82","Santa Fe","82021","Castellanos","822119","Ataliva","82021030","Ataliva","Localidad simple"
"82021070","Bella Italia",-31.2832080414374,-61.4092577770354,"82","Santa Fe","82021","Castellanos","822140","Bella Italia","82021070","Bella Italia","Localidad simple"
"82021390","Vila",-31.1905304719007,-61.8329034328494,"82","Santa Fe","82021","Castellanos","822385","Vila","82021390","Vila","Localidad simple"
"82021150","Esmeralda",-31.612968990504,-61.9328722390571,"82","Santa Fe","82021","Castellanos","822217","Esmeralda","82021150","Esmeralda","Localidad simple"
"82021380","Tacural",-30.8462652966368,-61.5917489502592,"82","Santa Fe","82021","Castellanos","822371","Tacural","82021380","Tacural","Localidad simple"
"82021230","Josefina",-31.4063018966516,-61.9919561931474,"82","Santa Fe","82021","Castellanos","822280","Josefina","82021230","Josefina","Localidad simple"
"82021250","María Juana",-31.6756082195174,-61.7516795024192,"82","Santa Fe","82021","Castellanos","822294","María Juana","82021250","María Juana","Localidad simple"
"82021270","Plaza Clucellas",-31.4526809463387,-61.7067833421342,"82","Santa Fe","82021","Castellanos","822308","Plaza Clucellas","82021270","Plaza Clucellas","Localidad simple"
"82021330","San Antonio",-31.212319675124,-61.7247451186676,"82","Santa Fe","82021","Castellanos","822343","San Antonio","82021330","San Antonio","Componente de localidad compuesta"
"82021370","Susana",-31.35576004965,-61.5157799454866,"82","Santa Fe","82021","Castellanos","822364","Susana","82021370","Susana","Localidad simple"
"82021400","Villa Josefina",-31.440752582718,-62.026242839501,"82","Santa Fe","82021","Castellanos","820035","Frontera","82021400","Villa Josefina","Localidad simple"
"82021420","Virginia",-30.7395005598703,-61.3401262919996,"82","Santa Fe","82021","Castellanos","822399","Virginia","82021420","Virginia","Localidad simple"
"82021240","Lehmann",-31.1253730242692,-61.4523785759401,"82","Santa Fe","82021","Castellanos","822287","Lehmann","82021240","Lehmann","Localidad simple"
"82021310","Rafaela",-31.2526675330419,-61.4916615599108,"82","Santa Fe","82021","Castellanos","820042","Rafaela","82021310","Rafaela","Localidad simple"
"82021320","Ramona",-31.091856395804,-61.9024722865138,"82","Santa Fe","82021","Castellanos","822329","Ramona","82021320","Ramona","Localidad simple"
"82021340","San Vicente",-31.6991603621321,-61.5673740131608,"82","Santa Fe","82021","Castellanos","820045","San Vicente","82021340","San Vicente","Localidad simple"
"82021300","Pueblo Marini",-31.0387256645064,-61.8893820195361,"82","Santa Fe","82021","Castellanos","822322","Pueblo Marini","82021300","Pueblo Marini","Localidad simple"
"82021260","Nueva Lehmann",-31.118904985754,-61.515198965269,"82","Santa Fe","82021","Castellanos","822287","Lehmann","82021260","Nueva Lehmann","Localidad simple"
"82021290","Presidente Roca",-31.2121761083784,-61.6135224222095,"82","Santa Fe","82021","Castellanos","822315","Presidente Roca","82021290","Presidente Roca","Localidad simple"
"82021220","Humberto Primo",-30.8683328011905,-61.3479428371346,"82","Santa Fe","82021","Castellanos","822273","Humberto Primo","82021220","Humberto Primo","Localidad simple"
"82021080","Castellanos",-31.2088593703458,-61.7242311672893,"82","Santa Fe","82021","Castellanos","822168","Castellanos","82021080","Castellanos","Componente de localidad compuesta"
"82021180","Eusebia y Carolina",-30.9477277818981,-61.8560758566218,"82","Santa Fe","82021","Castellanos","822231","Eusebia y Carolina","82021180","Eusebia y Carolina","Localidad simple"
"82021200","Frontera",-31.4264633022883,-62.059209344983,"82","Santa Fe","82021","Castellanos","820035","Frontera","82021200","Frontera","Componente de localidad compuesta"
"82021140","Egusquiza",-31.0954544120843,-61.6279248126475,"82","Santa Fe","82021","Castellanos","822210","Egusquiza","82021140","Egusquiza","Localidad simple"
"82021090","Colonia Bicha",-30.8541295519254,-61.8495354585601,"82","Santa Fe","82021","Castellanos","822154","Colonia Bicha","82021090","Colonia Bicha","Localidad simple"
"82021160","Estación Clucellas",-31.5241082220733,-61.7183551326224,"82","Santa Fe","82021","Castellanos","822224","Estación Clucellas","82021160","Estación Clucellas","Localidad simple"
"82021100","Colonia Cello",-31.4321287986873,-61.8413750424244,"82","Santa Fe","82021","Castellanos","822175","Colonia Cello","82021100","Colonia Cello","Localidad simple"
"82021130","Coronel Fraga",-31.1744691752842,-61.917483026423,"82","Santa Fe","82021","Castellanos","822203","Coronel Fraga","82021130","Coronel Fraga","Localidad simple"
"82021110","Colonia Margarita",-31.6859924749547,-61.6477226141247,"82","Santa Fe","82021","Castellanos","822189","Colonia Margarita","82021110","Colonia Margarita","Localidad simple"
"82021060","Bauer y Sigel",-31.2715587040161,-61.9430176040882,"82","Santa Fe","82021","Castellanos","822133","Bauer y Sigel","82021060","Bauer y Sigel","Localidad simple"
"82021010","Aldao",-30.9805768820895,-61.7432530327355,"82","Santa Fe","82021","Castellanos","822147","Colonia Aldao","82021010","Aldao","Localidad simple"
"82021020","Angélica",-31.5507318167569,-61.5463385545526,"82","Santa Fe","82021","Castellanos","822112","Angélica","82021020","Angélica","Localidad simple"
"82021050","Barrios Acapulco y Veracruz",-31.4154006894239,-62.0586206059622,"82","Santa Fe","82021","Castellanos","822280","Josefina","82021050","Barrios Acapulco y Veracruz","Componente de localidad compuesta"
"82021040","Aurelia",-31.4196511955745,-61.4224618233111,"82","Santa Fe","82021","Castellanos","822126","Aurelia","82021040","Aurelia","Localidad simple"
"82021280","Plaza Saguier",-31.3242843684607,-61.6680539303171,"82","Santa Fe","82021","Castellanos","822336","Saguier","82021280","Plaza Saguier","Localidad simple"
"82021360","Sunchales",-30.945077034013,-61.5606621388413,"82","Santa Fe","82021","Castellanos","820049","Sunchales","82021360","Sunchales","Localidad simple"
"82021350","Santa Clara de Saguier",-31.3357488091457,-61.8178384862409,"82","Santa Fe","82021","Castellanos","822357","Santa Clara de Saguier","82021350","Santa Clara de Saguier","Localidad simple"
"82028030","Barrio Mitre",-33.2517230130873,-60.3888354800097,"82","Santa Fe","82028","Constitución","822490","Pavón","82028030","Barrio Mitre","Componente de localidad compuesta"
"82028140","Máximo Paz",-33.483177504226,-60.9561048192364,"82","Santa Fe","82028","Constitución","822483","Máximo Paz","82028140","Máximo Paz","Localidad simple"
"82028110","Juan B. Molina",-33.4938372185306,-60.5107844353139,"82","Santa Fe","82028","Constitución","822462","Juan B. Molina","82028110","Juan B. Molina","Localidad simple"
"82028130","La Vanguardia",-33.3579976554596,-60.6573745480685,"82","Santa Fe","82028","Constitución","822476","La Vanguardia","82028130","La Vanguardia","Localidad simple"
"82028010","Alcorta",-33.5381781092336,-61.1239279068517,"82","Santa Fe","82028","Constitución","822413","Alcorta","82028010","Alcorta","Localidad simple"
"82028050","Cañada Rica",-33.516017756468,-60.6101051449502,"82","Santa Fe","82028","Constitución","822427","Cañada Rica","82028050","Cañada Rica","Localidad simple"
"82028090","General Gelly",-33.6001762745689,-60.5979139757829,"82","Santa Fe","82028","Constitución","822448","General Gelly","82028090","General Gelly","Localidad simple"
"82028170","Peyrano",-33.5377799155476,-60.7997182059749,"82","Santa Fe","82028","Constitución","822504","Peyrano","82028170","Peyrano","Localidad simple"
"82028070","Empalme Villa Constitución",-33.2611690764412,-60.3796047256777,"82","Santa Fe","82028","Constitución","822441","Empalme Villa Constitución","82028070","Empalme Villa Constitución","Componente de localidad compuesta"
"82028040","Bombal",-33.4579749568213,-61.3182115413674,"82","Santa Fe","82028","Constitución","822420","Bombal","82028040","Bombal","Localidad simple"
"82028080","Firmat",-33.4390719432329,-61.4821108501604,"82","Santa Fe","82028","Constitución","820063","Firmat","82028080","Firmat","Componente de localidad compuesta"
"82028060","Cepeda",-33.3981788372399,-60.6239149068104,"82","Santa Fe","82028","Constitución","822434","Cepeda","82028060","Cepeda","Localidad simple"
"82028150","Pavón",-33.242900662257,-60.4071124151166,"82","Santa Fe","82028","Constitución","822490","Pavón","82028150","Pavón","Localidad simple"
